# Simulation 2D plane x | 2020-08-03 14:34:00.338641
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
0.0;15.882352941176471;3.5294117647058822;2.89288437262712e-16;4.724438711049192;-0.29245968650229515;0.0;-3.20361e-05;-8.0207e-06
0.0;17.647058823529413;3.5294117647058822;2.254118660117214e-16;3.6812551368878266;-0.478482925158126;0.0;-1.82924e-05;-4.0762e-06
0.0;19.411764705882348;3.5294117647058822;1.7793477470827072e-16;2.905895395017663;-0.564932984737104;0.0;-1.08662e-05;-2.1655e-06
0.0;21.17647058823529;3.5294117647058822;1.4205858810602306e-16;2.3199928045364553;-0.5940627944917535;0.0;-6.6763e-06;-1.1937e-06
0.0;22.941176470588232;3.5294117647058822;1.1456323694907038e-16;1.8709596436921039;-0.5903222498236026;0.0;-4.2235e-06;-6.792e-07
0.0;24.705882352941174;3.5294117647058822;9.323150960798746e-17;1.5225860986677768;-0.5682100418961691;0.0;-2.7411e-06;-3.971e-07
0.0;26.470588235294116;3.5294117647058822;7.65022954838471e-17;1.2493772986155842;-0.5364466757477787;0.0;-1.82e-06;-2.379e-07
0.0;28.235294117647058;3.5294117647058822;6.325529531374437e-17;1.0330373681258167;-0.5002999107615175;0.0;-1.2333e-06;-1.458e-07
0.0;30.0;3.5294117647058822;5.2673356963112503e-17;0.8602212001008902;-0.46293160566970143;0.0;-8.512e-07;-9.11e-08
0.0;-30.0;4.411764705882353;5.365315533655496e-17;-0.8762225218554506;-0.411206260837857;0.0;8.287e-07;-1.064e-07
0.0;-28.235294117647058;4.411764705882353;6.41882662396338e-17;-1.0482739396260894;-0.4367702077501762;0.0;1.1957e-06;-1.693e-07
0.0;-26.470588235294116;4.411764705882353;7.730141008462214e-17;-1.2624278304314744;-0.4579386554199225;0.0;1.756e-06;-2.749e-07
0.0;-24.705882352941178;4.411764705882353;9.375485618170074e-17;-1.5311329968277632;-0.47056304061600207;0.0;2.63e-06;-4.557e-07
0.0;-22.941176470588236;4.411764705882353;1.14580634042771e-16;-1.8712437597933789;-0.4680339661540714;0.0;4.025e-06;-7.737e-07
0.0;-21.176470588235293;4.411764705882353;1.4119537141645993e-16;-2.305895406165527;-0.4397860052951379;0.0;6.3105e-06;-1.3487e-06
0.0;-19.411764705882355;4.411764705882353;1.755739849934455e-16;-2.8673407731222906;-0.36875721674775586;0.0;1.01674e-05;-2.4231e-06
0.0;-17.647058823529413;4.411764705882353;2.205170879359132e-16;-3.60131734455103;-0.2269190091446345;0.0;1.68991e-05;-4.5102e-06
0.0;-15.882352941176471;4.411764705882353;2.800673684078384e-16;-4.573847228487956;0.03291699655107979;0.0;2.91141e-05;-8.7521e-06
0.0;-14.117647058823529;4.411764705882353;3.601538933970823e-16;-5.881759437052961;0.4928156333159404;0.0;5.2291e-05;-1.78588e-05
0.0;-12.352941176470587;4.411764705882353;4.695360456289766e-16;-7.66810554611968;1.3013282373150044;0.0;9.85723e-05;-3.87488e-05
0.0;-10.588235294117649;4.411764705882353;6.209036321603007e-16;-10.140125832078246;2.739792784164847;0.0;0.000196311;-9.06298e-05
0.0;-8.823529411764707;4.411764705882353;8.307689465634938e-16;-13.56748651353039;5.363844609661317;0.0;0.0004141702;-0.0002317622
0.0;-7.0588235294117645;4.411764705882353;1.1113237577532238e-15;-18.149294286760405;10.285265619138588;0.0;0.0009137273;-0.0006517009
0.0;-5.294117647058826;4.411764705882353;1.428351633295194e-15;-23.326752403871353;19.520027835983647;0.0;0.0019805405;-0.0019542873
0.0;-3.529411764705884;4.411764705882353;1.5771882641987144e-15;-25.757439047679938;35.11562329060475;0.0;0.003507675;-0.0055077789
0.0;-1.764705882352942;4.411764705882353;1.1305548302830233e-15;-18.46336153526322;53.605363830096394;0.0;0.0034238664;-0.011482957
0.0;0.0;4.411764705882353;0.0;0.0;62.387418557460606;0.0;0.0;-0.014820125
0.0;1.764705882352942;4.411764705882353;1.1305548302830233e-15;18.46336153526322;53.605363830096394;0.0;-0.0034238664;-0.011482957
